Wall time,Step,Value
1778055043.525919,49,7.176242828369141
1778055085.9130545,99,6.8029680252075195
1778055128.5300102,149,6.538317680358887
1778055171.323384,199,6.390157699584961
1778055214.03007,249,6.227757930755615
1778055256.8104901,299,6.018747806549072
1778055299.4756062,349,5.862390995025635
1778055342.2822688,399,5.949710369110107
1778055384.9723122,449,5.630883693695068
1778055427.7121608,499,5.743269443511963
1778055483.1909244,549,5.565815448760986
1778055525.8579395,599,5.60045862197876
1778055568.695872,649,5.53452205657959
1778055611.45363,699,5.477177143096924
1778055654.1752148,749,5.626736640930176
1778055696.9230046,799,5.514773845672607
1778055739.680231,849,5.404964447021484
1778055782.4385848,899,5.317049503326416
1778055825.3241465,949,5.378773212432861
1778055868.162627,999,5.233089923858643
1778055920.3780434,1049,5.2685723304748535
1778055963.0077915,1099,5.115623950958252
1778056005.7675972,1149,5.1625261306762695
1778056048.4229755,1199,5.009644985198975
1778056090.9932473,1249,5.081594467163086
1778056133.66257,1299,5.150559902191162
1778056176.239493,1349,4.838630676269531
1778056218.913948,1399,5.076429843902588
1778056261.6571376,1449,4.880787372589111
1778056307.647415,1499,5.0390400886535645
1778056359.8837838,1549,5.083676338195801
1778056402.565408,1599,5.065253734588623
1778056445.1619217,1649,5.1043853759765625
1778056487.9106536,1699,4.977974891662598
1778056530.5944636,1749,5.034818172454834
1778056573.2542148,1799,5.016178607940674
1778056616.0065267,1849,4.800200939178467
1778056659.0456657,1899,5.029352188110352
1778056701.8096476,1949,4.92119026184082
1778056747.5605311,1999,4.877452850341797
1778056799.7591362,2049,4.994354248046875
1778056842.336169,2099,4.964352130889893
1778056885.0332036,2149,4.864307880401611
1778056927.7899659,2199,4.775361061096191
1778056970.416976,2249,4.859081268310547
1778057013.0997841,2299,4.788143634796143
1778057055.8990703,2349,4.7581868171691895
1778057098.5777884,2399,4.736031532287598
1778057141.2942767,2449,4.825525283813477
1778057187.0549283,2499,4.622784614562988
1778057239.2142465,2549,4.761359691619873
1778057281.7966914,2599,4.582343101501465
1778057324.5397918,2649,4.626677989959717
1778057367.2953706,2699,4.7281622886657715
1778057409.9378054,2749,4.606313228607178
1778057452.56507,2799,4.441132545471191
1778057495.3828201,2849,4.575353145599365
1778057538.1578724,2899,4.46822452545166
1778057580.904105,2949,4.611217975616455
1778057627.157656,2999,4.576511859893799
1778057679.6106696,3049,4.551933765411377
1778057722.3437178,3099,4.533491134643555
1778057765.4395497,3149,4.4912848472595215
1778057808.254821,3199,4.715275764465332
1778057850.9229326,3249,4.453316688537598
1778057893.5701613,3299,4.53953742980957
1778057936.460384,3349,4.464388370513916
1778057979.146034,3399,4.5011444091796875
1778058021.8944836,3449,4.662397861480713
1778058068.193183,3499,4.523349285125732
1778058120.550893,3549,4.513236045837402
1778058163.2249427,3599,4.560754776000977
1778058206.1338577,3649,4.424651145935059
1778058248.8525774,3699,4.436553001403809
1778058291.5927234,3749,4.399168968200684
1778058334.2335374,3799,4.494123935699463
1778058376.8754613,3849,4.5188140869140625
1778058419.5523512,3899,4.559911727905273
1778058462.2540991,3949,4.436892032623291
1778058508.4814904,3999,4.421960353851318
1778058560.5712223,4049,4.399375915527344
1778058603.0634491,4099,4.546629905700684
1778058645.7395966,4149,4.528345584869385
1778058688.3795907,4199,4.61912727355957
1778058730.890134,4249,4.453835487365723
1778058773.7065485,4299,4.40703010559082
1778058816.2835813,4349,4.554909706115723
1778058858.814873,4399,4.509583473205566
1778058901.4092748,4449,4.377328395843506
1778058947.2213666,4499,4.420224189758301
1778058999.436976,4549,4.392808437347412
1778059041.9907992,4599,4.526540756225586
1778059084.6194277,4649,4.3642683029174805
1778059127.739549,4699,4.4752984046936035
1778059170.359802,4749,4.2791523933410645
1778059212.983561,4799,4.47947883605957
1778059255.7333438,4849,4.667222499847412
1778059298.4551423,4899,4.333929538726807
1778059341.0692453,4949,4.454251766204834
1778059386.8904417,4999,4.371135711669922
1778059438.9840317,5049,4.371797561645508
1778059481.5545292,5099,4.376482009887695
1778059524.2912748,5149,4.423032283782959
1778059566.964992,5199,4.435773849487305
1778059609.7321877,5249,4.209909439086914
1778059652.4097044,5299,4.232870101928711
1778059695.090131,5349,4.465592861175537
1778059737.6356113,5399,4.463676452636719
1778059780.2124069,5449,4.227283000946045
1778059826.0283108,5499,4.522573471069336
1778059878.2925057,5549,4.469968795776367
1778059920.9517508,5599,4.312838554382324
1778059963.5501328,5649,4.289783477783203
1778060006.3616555,5699,4.270319938659668
1778060048.9627464,5749,4.131890296936035
1778060091.5631933,5799,4.20514440536499
1778060134.1275213,5849,4.287161350250244
1778060176.7920737,5899,4.291767120361328
1778060219.5001423,5949,4.248965740203857
1778060265.466363,5999,4.330262184143066
1778060317.6286933,6049,4.470840930938721
1778060360.2303946,6099,4.290419101715088
1778060403.0044112,6149,4.17423677444458
1778060445.8267722,6199,4.216708660125732
1778060488.5373564,6249,4.259134769439697
1778060531.24373,6299,4.111586093902588
1778060574.2044938,6349,4.169811725616455
1778060616.8589146,6399,4.440324783325195
1778060659.4888852,6449,4.314647674560547
1778060705.423488,6499,4.131248950958252
1778060757.7853665,6549,4.182525157928467
1778060800.457175,6599,4.111140727996826
1778060843.1772187,6649,4.394836902618408
1778060885.9730716,6699,4.274479389190674
1778060928.6186647,6749,4.210838794708252
1778060971.3003485,6799,4.355281829833984
1778061013.948167,6849,4.098873615264893
1778061056.5386238,6899,4.289019584655762
1778061099.209478,6949,4.223132610321045
1778061145.2505913,6999,4.152903079986572
1778061197.5558896,7049,4.263030052185059
1778061240.2071564,7099,4.077611923217773
1778061282.9941466,7149,3.9953322410583496
1778061325.729796,7199,4.019876003265381
1778061368.3039896,7249,4.357817649841309
1778061411.0039048,7299,4.348653793334961
1778061453.9022205,7349,4.176680088043213
1778061496.6093974,7399,4.254297733306885
1778061539.374374,7449,4.14332389831543
1778061585.314482,7499,4.125857353210449
1778061637.4473493,7549,4.126574516296387
1778061680.0690765,7599,4.312402248382568
1778061722.7419472,7649,4.139504909515381
1778061765.4684155,7699,4.162449836730957
1778061808.212065,7749,4.15831995010376
1778061850.9097955,7799,3.9886019229888916
1778061893.575532,7849,4.156002998352051
1778061936.1730027,7899,4.400697231292725
1778061978.7124755,7949,4.243070125579834
1778062024.4698474,7999,4.23027229309082
1778062076.7044528,8049,4.225316524505615
1778062119.2260754,8099,4.1011881828308105
1778062161.8751097,8149,4.218560218811035
1778062204.6421015,8199,4.2083306312561035
1778062247.3765864,8249,4.0183305740356445
1778062290.090253,8299,4.144765377044678
1778062332.745164,8349,4.052821159362793
1778062375.333766,8399,4.150417327880859
1778062417.9770436,8449,4.2969536781311035
1778062464.0166905,8499,4.2795186042785645
1778062516.3369358,8549,4.160826683044434
1778062558.8587203,8599,4.290546417236328
1778062601.5102262,8649,4.137691497802734
1778062644.284275,8699,4.010934352874756
1778062686.8482566,8749,4.056205749511719
1778062729.4434369,8799,4.3927178382873535
1778062771.9998834,8849,4.127658367156982
1778062814.6718266,8899,4.193721294403076
1778062857.3207395,8949,4.2539215087890625
1778062903.3308573,8999,4.178359508514404
1778062955.4230835,9049,4.123501777648926
1778062997.9294372,9099,4.065011978149414
1778063040.8218613,9149,4.220425128936768
1778063083.4012423,9199,4.165743827819824
1778063125.9125154,9249,4.267793655395508
